ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,TotalInventory,StoreInventory,WarehouseInventory,StockedStorePercentage,SellingStoresRatio,InboundInventory,SalesQuantity,ProjectedInventory
EDhGGDM29,2018,10,E-commerce,AXX,17.823,7,2,5,0.0299,0.0869,0,13,0
wpdqZsE79,2018,10,Stores,AXX,12.282,70,31,39,0.5204,0.14400000000000002,0,40,0
wpdqZsE79,2018,10,E-commerce,AXX,12.282,9,2,7,0.0489,0.0949,0,6,0
8pOz38E71,2018,10,E-commerce,AXX,17.303000000000004,7,0,7,0.0179,0.0839,0,2,0
lKtw3PQ36,2018,10,Stores,AXX,22.575000000000003,44,37,7,0.9036,0.4376,0,135,0
lKtw3PQ36,2018,10,Stores,YXX,22.575000000000003,5,1,4,0.12090000000000001,0.10149999999999999,0,9,0
lKtw3PQ36,2018,10,E-commerce,AXX,22.575000000000003,7,3,4,0.009899999999999999,0.0939,0,6,0
4fAc8S426,2018,10,Stores,AXX,17.511999999999997,24,22,2,0.7757000000000001,0.2851,0,37,0
4fAc8S426,2018,10,Stores,YXX,17.511999999999997,5,2,3,0.0686,0.0218,0,4,0
4fAc8S426,2018,10,E-commerce,AXX,17.511999999999997,8,3,5,0.0429,0.012899999999999998,0,8,0
LExiVNA75,2018,10,Stores,AXX,16.438000000000002,161,119,42,0.616775,0.3521,0,117,0
LExiVNA75,2018,10,Stores,YXX,16.438000000000002,24,17,7,0.313,0.10300000000000001,0,17,0
LExiVNA75,2018,10,E-commerce,AXX,16.438000000000002,17,4,13,0.0999,0.0139,0,13,0
QxITX0E23,2018,10,Stores,AXX,19.571999999999996,9,1,8,0.043300000000000005,0.1048,0,5,0
0qH575c50,2018,10,Stores,YXX,21.043,4,4,0,0.017,0.081,0,5,0
0qH575c50,2018,10,E-commerce,AXX,21.043,6,2,4,0.0459,0.0219,0,4,0
UZdQUC499,2018,10,Stores,YXX,17.381999999999998,5,3,2,0.057,0.0139,0,6,0
nEgISek33,2018,10,Stores,AXX,17.162,147,101,46,1.0753,0.6435000000000001,4,196,0
kp4EwEA69,2018,10,Stores,AXX,21.259,87,38,49,0.8212,0.20929999999999999,25,36,10
kp4EwEA69,2018,10,Stores,YXX,21.259,5,5,0,0.1041,0.0729,0,4,0
j9xRydw19,2018,10,Stores,AXX,16.963,45,15,30,0.4972,0.15250000000000002,6,25,25
j9xRydw19,2018,10,Stores,YXX,16.963,6,2,4,0.1105,0.07390000000000001,0,7,0
Ir1tUaI62,2018,10,Stores,AXX,20.338,362,75,287,1.07915,0.387,2,101,164
Ir1tUaI62,2018,10,Stores,YXX,20.338,16,14,2,0.3085,0.1038,0,19,0
Ir1tUaI62,2018,10,E-commerce,AXX,20.338,9,4,5,0.0969,0.0079,0,6,0
awgeNn886,2018,10,E-commerce,AXX,24.423000000000002,6,3,3,0.1039,0.0279,0,2,0
kHksQbM68,2018,10,Stores,YXX,19.268,5,5,0,0.24839999999999998,0.0826,0,8,0
jKEmyRY56,2018,10,Stores,AXX,19.172,468,94,374,0.9565,0.4262,168,75,0
jKEmyRY56,2018,10,Stores,YXX,19.172,13,11,2,0.3154,0.045399999999999996,0,7,0
egFw0CM58,2018,10,E-commerce,AXX,19.362,8,0,8,0.020900000000000002,0.0989,0,7,0
QOtNQ0U43,2018,10,Stores,AXX,19.961,79,11,68,0.2817,0.1241,0,10,32
CWZl3zg61,2018,10,Stores,YXX,14.572999999999999,7,1,6,0.058,0.045,0,1,0
4PqMSYQ69,2018,10,Stores,AXX,21.269999999999996,57,40,17,0.7611,0.43500000000000005,0,59,0
4PqMSYQ69,2018,10,Stores,YXX,21.269999999999996,7,7,0,0.1614,0.0682,0,7,0
n0tiGEY86,2018,10,Stores,AXX,14.896999999999998,108,57,51,0.9202,0.2273,0,41,0
n0tiGEY86,2018,10,Stores,YXX,14.896999999999998,9,3,6,0.112,0.0749,0,8,0
WSqOy9k37,2018,10,Stores,AXX,21.817,98,72,26,0.66275,0.32930000000000004,0,91,0
WSqOy9k37,2018,10,Stores,YXX,21.817,8,3,5,0.1514,0.0315,0,7,0
CZ_ENo094,2018,10,Stores,AXX,18.726999999999997,53,15,38,0.3064,0.1354,15,19,0
CZ_ENo094,2018,10,Stores,YXX,18.726999999999997,5,2,3,0.0,0.026,0,5,0
CZ_ENo094,2018,10,E-commerce,AXX,18.726999999999997,6,1,5,0.0799,0.0429,0,6,0
XebtiUQ79,2018,10,Stores,AXX,14.372999999999998,32,32,0,0.7095,0.1245,0,34,0
zv4k_ww29,2018,10,Stores,AXX,17.603,15,10,5,0.66755,0.36900000000000005,0,12,0
18qUM7076,2018,10,Stores,AXX,18.668,26,22,4,0.8143,0.2337,0,29,0
18qUM7076,2018,10,Stores,YXX,18.668,4,3,1,0.0981,0.0488,0,7,0
18qUM7076,2018,10,E-commerce,AXX,18.668,8,2,6,0.0629,0.0939,0,7,0
qKhBmA876,2018,10,Stores,AXX,22.712,7,5,2,0.0692,0.0308,1,3,0
qKhBmA876,2018,10,E-commerce,AXX,22.712,5,3,2,0.0499,0.0899,0,4,0
REroTsA38,2018,10,E-commerce,AXX,15.242,7,1,6,0.0459,0.0359,0,9,0
WL_Vq0s37,2018,10,E-commerce,AXX,19.653,8,3,5,0.0499,0.1009,0,3,0
B5dGKnc10,2018,10,Stores,AXX,16.813,10,8,2,0.35040000000000004,0.22039999999999998,1,8,0
1P61FwU29,2018,10,E-commerce,AXX,21.844,4,3,1,0.0049,0.0699,0,7,0
bupv_bo56,2018,10,Stores,AXX,13.875,109,75,34,0.87355,0.64545,0,116,0
1P61FwU29,2018,10,Stores,AXX,21.844,7,4,3,0.2129,0.0892,0,3,0
CVphP-c61,2018,10,Stores,YXX,22.402,6,2,4,0.0465,0.0689,0,7,0
ABcsSqo12,2018,10,Stores,AXX,16.831999999999997,60,12,48,0.3231,0.1194,0,14,0
ABcsSqo12,2018,10,Stores,YXX,16.831999999999997,4,2,2,0.1194,0.0149,0,5,0
ABcsSqo12,2018,10,E-commerce,AXX,16.831999999999997,5,4,1,0.0719,0.038900000000000004,0,8,0
_1p1Lng92,2018,10,Stores,AXX,18.002,10,7,3,0.317,0.1015,0,12,0
lBhHOTk43,2018,10,Stores,YXX,21.612,17,12,5,0.3675,0.0801,0,7,0
WAIAdNA48,2018,10,E-commerce,AXX,22.012,11,2,9,0.07390000000000001,0.0349,0,5,0
TQUmLTg93,2018,10,E-commerce,AXX,22.423000000000002,11,2,9,0.0659,0.0789,0,15,0
JEO5Tdk94,2018,10,Stores,YXX,24.281,10,3,7,0.1149,0.0939,0,5,0
Cba2FPY50,2018,10,Stores,AXX,20.013,16,10,6,0.2768,0.044000000000000004,2,12,0
Cba2FPY50,2018,10,E-commerce,AXX,20.013,5,2,3,0.0679,0.0399,0,2,0
YljQPPY12,2018,10,E-commerce,AXX,19.473,8,4,4,0.012899999999999998,0.0549,0,2,0
gKS8PzM77,2018,10,Stores,AXX,15.912999999999997,54,48,6,0.7220500000000001,0.4956,0,79,0
gKS8PzM77,2018,10,Stores,YXX,15.912999999999997,7,2,5,0.1125,0.0357,0,6,0
gKS8PzM77,2018,10,E-commerce,AXX,15.912999999999997,8,0,8,0.0829,0.0789,0,8,0
tFt2MCc51,2018,10,Stores,AXX,16.522,35,26,9,1.0226,0.57125,0,47,0
tFt2MCc51,2018,10,Stores,YXX,16.522,10,6,4,0.2741,0.1869,0,4,0
tFt2MCc51,2018,10,E-commerce,AXX,16.522,5,0,5,0.0109,0.0479,0,6,0
OBLNQPY29,2018,10,Stores,YXX,17.928999999999995,6,1,5,0.1311,0.0668,0,2,0
uuDgKao91,2018,10,Stores,AXX,14.657999999999998,110,12,98,0.35340000000000005,0.0835,0,12,90
uuDgKao91,2018,10,Stores,YXX,14.657999999999998,3,1,2,0.028,0.009,0,2,0
YAMo2k069,2018,10,Stores,AXX,21.923000000000002,8,4,4,0.0912,0.025799999999999997,0,4,0
UsFs5G850,2018,10,Stores,AXX,21.213,22,9,13,0.2512,0.0505,0,11,0
UsFs5G850,2018,10,E-commerce,AXX,21.213,6,2,4,0.0529,0.0299,0,5,0
H-NHsh445,2018,10,Stores,AXX,13.296999999999999,116,41,75,0.75265,0.39959999999999996,0,54,0
H-NHsh445,2018,10,Stores,YXX,13.296999999999999,10,8,2,0.1464,0.1054,0,7,0
L_1nB1Y90,2018,10,Stores,AXX,19.215000000000003,105,33,72,0.8937999999999999,0.1633,7,30,33
L_1nB1Y90,2018,10,Stores,YXX,19.215000000000003,5,3,2,0.1018,0.0759,0,7,0
L_1nB1Y90,2018,10,E-commerce,AXX,19.215000000000003,7,1,6,0.0989,0.0539,0,5,0
CVphP-c61,2018,10,Stores,AXX,22.402,52,19,33,0.4793,0.19319999999999998,0,16,0
CVphP-c61,2018,10,E-commerce,AXX,22.402,8,3,5,0.0609,0.0959,0,7,0
pxKKu2c51,2018,10,Stores,AXX,19.188,7,4,3,0.078,0.0299,0,3,0
j9xRydw19,2018,10,E-commerce,AXX,16.963,9,2,7,0.0749,0.0089,0,3,0
g17-G3E54,2018,10,Stores,AXX,15.633,14,3,11,0.14400000000000002,0.057800000000000004,7,5,0
ZkVR77g89,2018,10,E-commerce,AXX,17.923,7,4,3,0.024900000000000002,0.0799,0,9,0
IzAZn4I43,2018,10,Stores,AXX,21.141999999999996,225,139,86,0.9931,0.53255,4,300,0
IzAZn4I43,2018,10,Stores,YXX,21.141999999999996,22,19,3,0.2792,0.1972,0,25,0
IzAZn4I43,2018,10,E-commerce,AXX,21.141999999999996,30,1,29,0.0349,0.0589,0,75,0
qlnhkpc11,2018,10,Stores,YXX,24.25,3,1,2,0.071,0.1,0,4,0
dYKt3Wk33,2018,10,Stores,AXX,21.083000000000002,35,34,1,0.9208,0.2892,0,45,0
dYKt3Wk33,2018,10,Stores,YXX,21.083000000000002,7,5,2,0.0919,0.1078,0,4,0
dYKt3Wk33,2018,10,E-commerce,AXX,21.083000000000002,5,0,5,0.0929,0.043,0,6,0
MJe2EKU18,2018,10,Stores,AXX,26.389000000000003,22,10,12,0.33140000000000003,0.15100000000000002,0,11,0
MJe2EKU18,2018,10,Stores,YXX,26.389000000000003,5,3,2,0.057,0.039,0,3,0
MJe2EKU18,2018,10,E-commerce,AXX,26.389000000000003,11,4,7,0.0749,0.0929,0,7,0
WH0OrcY93,2018,10,Stores,AXX,16.012,303,19,284,0.3674,0.0455,136,8,56
y9ZBzPE41,2018,10,Stores,YXX,16.733,9,5,4,0.3113,0.07100000000000001,0,11,0
ZkVR77g89,2018,10,Stores,YXX,17.923,8,5,3,0.0814,0.0885,0,5,0
y9ZBzPE41,2018,10,E-commerce,AXX,16.733,6,4,2,0.066,0.018,0,5,0
Xn_FSn049,2018,10,Stores,YXX,22.548000000000002,9,3,6,0.0951,0.0954,0,8,0
1kBvbqI54,2018,10,Stores,AXX,13.452,41,30,11,0.6223500000000001,0.22840000000000002,0,31,0
1kBvbqI54,2018,10,Stores,YXX,13.452,8,5,3,0.1325,0.1065,0,8,0
RR8lpr423,2018,10,Stores,AXX,23.313000000000002,10,6,4,0.1424,0.0917,0,4,0
RR8lpr423,2018,10,E-commerce,AXX,23.313000000000002,4,1,3,0.0479,0.0679,0,7,0
d3DnGxY43,2018,10,Stores,AXX,22.423000000000002,25,19,6,0.5217,0.189,0,30,0
d3DnGxY43,2018,10,Stores,YXX,22.423000000000002,4,1,3,0.0915,0.012899999999999998,0,4,0
d3DnGxY43,2018,10,E-commerce,AXX,22.423000000000002,8,4,4,0.0759,0.0379,0,8,0
slwsQQI83,2018,10,Stores,AXX,18.249,122,22,100,0.4511,0.1352,0,21,0
slwsQQI83,2018,10,Stores,YXX,18.249,7,5,2,0.045700000000000005,0.0199,0,5,0
slwsQQI83,2018,10,E-commerce,AXX,18.249,5,1,4,0.061900000000000004,0.020900000000000002,0,7,0
y5RXnaA68,2018,10,Stores,AXX,19.592999999999996,7,2,5,0.1544,0.038900000000000004,0,2,0
y5RXnaA68,2018,10,E-commerce,AXX,19.592999999999996,8,3,5,0.0649,0.0319,0,4,0
Xn_FSn049,2018,10,Stores,AXX,22.548000000000002,170,41,129,0.6172500000000001,0.2968,0,70,0
kemeUdo34,2018,10,E-commerce,AXX,22.327000000000005,5,2,3,0.061900000000000004,0.0639,0,2,0
kemeUdo34,2018,10,Stores,YXX,22.327000000000005,4,2,2,0.0903,0.0138,0,6,0
kemeUdo34,2018,10,Stores,AXX,22.327000000000005,94,15,79,0.6978000000000001,0.2975,0,22,0
3_P5akA35,2018,10,Stores,AXX,17.315000000000005,19,11,8,0.3966,0.0794,0,11,0
g17-G3E54,2018,10,E-commerce,AXX,15.633,8,2,6,0.1009,0.1039,0,8,0
3_P5akA35,2018,10,Stores,YXX,17.315000000000005,6,4,2,0.0155,0.0569,0,6,0
O7EjUKQ69,2018,10,Stores,AXX,15.455,68,29,39,0.8905000000000001,0.2041,0,30,0
O7EjUKQ69,2018,10,Stores,YXX,15.455,5,5,0,0.086,0.076,0,3,0
AkIBmw033,2018,10,E-commerce,AXX,28.034,9,4,5,0.0699,0.0419,0,2,0
0LuVZCw44,2018,10,Stores,AXX,16.006999999999998,65,56,9,0.6139,0.164,0,24,0
0LuVZCw44,2018,10,E-commerce,AXX,16.006999999999998,5,3,2,0.012899999999999998,0.0529,0,3,0
Jl1HtxU60,2018,10,E-commerce,AXX,22.372999999999998,5,4,1,0.0229,0.0819,0,7,0
tRaqmgQ14,2018,10,Stores,AXX,18.692,16,8,8,0.2238,0.0429,3,3,0
tRaqmgQ14,2018,10,Stores,YXX,18.692,6,4,2,0.078,0.064,0,4,0
tRaqmgQ14,2018,10,E-commerce,AXX,18.692,5,3,2,0.0299,0.033,0,1,0
dsQFPKc33,2018,10,Stores,AXX,19.36,181,49,132,0.7761,0.1621,0,42,94
dsQFPKc33,2018,10,Stores,YXX,19.36,9,5,4,0.1714,0.037,0,3,0
DShwDL887,2018,10,Stores,AXX,23.433,19,11,8,0.27490000000000003,0.1265,0,14,0
DShwDL887,2018,10,Stores,YXX,23.433,7,1,6,0.001,0.056,0,2,0
DShwDL887,2018,10,E-commerce,AXX,23.433,7,3,4,0.0409,0.0169,0,2,0
c1bGQ3w23,2018,10,Stores,AXX,23.363999999999997,161,12,149,0.4179,0.1437,7,19,151
c1bGQ3w23,2018,10,Stores,YXX,23.363999999999997,7,3,4,0.0686,0.0159,0,4,0
c1bGQ3w23,2018,10,E-commerce,AXX,23.363999999999997,7,2,5,0.0329,0.0629,0,10,0
uPR3WQc19,2018,10,Stores,AXX,19.423,58,54,4,0.9847,0.2375,0,46,0
uPR3WQc19,2018,10,Stores,YXX,19.423,9,4,5,0.1329,0.0458,0,6,0
uPR3WQc19,2018,10,E-commerce,AXX,19.423,6,3,3,0.0859,0.0409,0,10,0
SwwYSC015,2018,10,Stores,AXX,13.572,61,56,5,0.9369000000000001,0.7574000000000001,0,114,0
SwwYSC015,2018,10,Stores,YXX,13.572,9,5,4,0.1129,0.12140000000000001,0,6,0
SwwYSC015,2018,10,E-commerce,AXX,13.572,4,0,4,0.0939,0.0729,0,5,0
fPOhC4o31,2018,10,Stores,AXX,21.243,4,3,1,0.073,0.0354,0,3,0
V_7njiw71,2018,10,E-commerce,AXX,31.914000000000005,9,4,5,0.028900000000000002,0.0699,0,7,0
IcBrC_A34,2018,10,E-commerce,AXX,20.263,12,0,12,0.0339,0.0599,0,9,0
1pfSqSA59,2018,10,Stores,AXX,20.47,66,26,40,0.9751,0.2291,0,35,0
1pfSqSA59,2018,10,Stores,YXX,20.47,7,2,5,0.0854,0.0547,0,3,0
ZkVR77g89,2018,10,Stores,AXX,17.923,60,32,28,0.9205,0.3987,0,90,20
dzEXwy432,2018,10,Stores,YXX,22.163,8,3,5,0.07819999999999999,0.0579,0,4,0
cn5Dz4851,2018,10,Stores,YXX,13.979000000000001,10,9,1,0.1843,0.0775,0,9,0
cn5Dz4851,2018,10,E-commerce,AXX,13.979000000000001,5,4,1,0.0889,0.1039,0,4,0
BA1iiH015,2018,10,E-commerce,AXX,25.865,7,1,6,0.0789,0.0109,12,5,0
GkT-G2M18,2018,10,Stores,AXX,20.241999999999997,57,11,46,0.3127,0.0781,0,15,0
S8-mpK489,2018,10,Stores,AXX,16.700000000000003,60,4,56,0.001,0.028,0,3,0
AKKUj5w12,2018,10,Stores,AXX,15.631999999999998,19,8,11,0.14029999999999998,0.0857,1,10,0
AKKUj5w12,2018,10,E-commerce,AXX,15.631999999999998,5,1,4,0.0649,0.07390000000000001,0,4,0
xx957I055,2018,10,Stores,AXX,15.957,30,14,16,0.275,0.1059,0,20,0
LOMo-mc11,2018,10,Stores,YXX,16.552,6,3,3,0.0955,0.073,0,4,0
7qF_PGc27,2018,10,E-commerce,AXX,14.133,11,2,9,0.0729,0.1039,0,4,0
oB4vvrs68,2018,10,Stores,AXX,22.548,128,99,29,0.92385,0.3794,0,78,0
oB4vvrs68,2018,10,Stores,YXX,22.548,12,10,2,0.2483,0.11080000000000001,0,11,0
o5qDpZc78,2018,10,Stores,AXX,15.319,66,31,35,0.6658,0.2328,0,26,0
o5qDpZc78,2018,10,Stores,YXX,15.319,6,1,5,0.0947,0.0168,0,4,0
cn5Dz4851,2018,10,Stores,AXX,13.979000000000001,114,59,55,0.94115,0.33089999999999997,0,56,0
o5qDpZc78,2018,10,E-commerce,AXX,15.319,6,1,5,0.0559,0.0139,0,7,0
5voVMCQ35,2018,10,Stores,YXX,16.083,5,4,1,0.0574,0.0788,0,8,0
5voVMCQ35,2018,10,E-commerce,AXX,16.083,5,3,2,0.0069,0.0539,0,5,0
KvR7UA466,2018,10,Stores,AXX,14.843,108,61,47,0.8303,0.49970000000000003,0,102,0
KvR7UA466,2018,10,Stores,YXX,14.843,9,9,0,0.20029999999999998,0.0844,0,8,0
KvR7UA466,2018,10,E-commerce,AXX,14.843,5,3,2,0.0419,0.0639,0,7,0
w2F28TA58,2018,10,E-commerce,AXX,20.602000000000004,5,4,1,0.0449,0.0959,0,1,0
CptL1Vo82,2018,10,Stores,AXX,12.932,33,27,6,0.4967,0.20400000000000001,4,34,0
CptL1Vo82,2018,10,Stores,YXX,12.932,8,2,6,0.1163,0.0929,0,7,0
CptL1Vo82,2018,10,E-commerce,AXX,12.932,6,0,6,0.0609,0.0479,0,3,0
GvuEKUE90,2018,10,E-commerce,AXX,15.022,6,4,2,0.0329,0.0849,0,6,0
2Zel0L092,2018,10,E-commerce,AXX,25.163,11,0,11,0.0409,0.0259,0,3,0
dzEXwy432,2018,10,Stores,AXX,22.163,41,36,5,0.71105,0.15400000000000003,0,19,0
fCUfPzY15,2018,10,E-commerce,AXX,13.582,7,1,6,0.0859,0.028900000000000002,0,4,0
PTAOmJY35,2018,10,E-commerce,AXX,22.501999999999995,7,1,6,0.0049,0.1039,0,6,0
5voVMCQ35,2018,10,Stores,AXX,16.083,31,26,5,0.5167,0.21100000000000002,0,25,0
ZTrnJEM73,2018,10,E-commerce,AXX,13.498000000000001,9,2,7,0.0839,0.0809,0,6,0
oB4vvrs68,2018,10,E-commerce,AXX,22.548,7,2,5,0.0369,0.028900000000000002,0,3,0
ZTrnJEM73,2018,10,Stores,YXX,13.498000000000001,8,5,3,0.1074,0.0788,0,7,0
dzEXwy432,2018,10,E-commerce,AXX,22.163,8,4,4,0.0159,0.0089,0,4,0
n2MB3WM93,2018,10,Stores,AXX,16.797000000000004,37,7,30,0.3429,0.0546,0,8,0
n2MB3WM93,2018,10,Stores,YXX,16.797000000000004,6,0,6,0.051,0.0939,0,5,0
J8uCtyM24,2018,10,Stores,YXX,21.383,7,7,0,0.2133,0.0835,0,5,0
J8uCtyM24,2018,10,E-commerce,AXX,21.383,5,0,5,0.0419,0.0219,0,15,0
9Y87uBk53,2018,10,Stores,AXX,19.352999999999998,263,47,216,0.7519,0.5836,0,190,214
9Y87uBk53,2018,10,Stores,YXX,19.352999999999998,7,5,2,0.12079999999999999,0.1094,0,21,0
e_kVAek47,2018,10,Stores,AXX,18.493999999999996,61,16,45,0.3937,0.0841,24,12,0
5I7XkXo19,2018,10,Stores,AXX,18.0,34,17,17,1.0025,0.7408,0,24,0
5I7XkXo19,2018,10,Stores,YXX,18.0,6,6,0,0.3232,0.12110000000000001,0,7,0
5I7XkXo19,2018,10,E-commerce,AXX,18.0,5,4,1,0.0079,0.0839,0,5,0
Sqz_-t427,2018,10,Stores,AXX,19.067999999999998,21,5,16,0.7846,0.2359,0,11,0
Sqz_-t427,2018,10,Stores,YXX,19.067999999999998,7,2,5,0.089,0.074,0,1,0
Sqz_-t427,2018,10,E-commerce,AXX,19.067999999999998,7,2,5,0.0909,0.083,0,4,0
e_kVAek47,2018,10,E-commerce,AXX,18.493999999999996,6,1,5,0.0329,0.0469,0,1,0
eOov1L022,2018,10,E-commerce,AXX,13.767,8,4,4,0.0439,0.1029,0,5,0
ZTrnJEM73,2018,10,Stores,AXX,13.498000000000001,55,31,24,0.9102,0.2805,0,63,0
6b2JXVU81,2018,10,E-commerce,AXX,22.703000000000003,9,4,5,0.0789,0.0239,0,5,0
95_g3FI83,2018,10,E-commerce,AXX,25.184,8,2,6,0.0599,0.0449,0,5,0
6b2JXVU81,2018,10,Stores,AXX,22.703000000000003,18,4,14,0.1368,0.0924,0,5,0
_s-0LQ031,2018,10,E-commerce,AXX,30.185,5,2,3,0.0579,0.0669,0,6,0
_s-0LQ031,2018,10,Stores,AXX,30.185,7,4,3,0.1945,0.1018,0,6,0
6HIdtCs65,2018,10,Stores,AXX,23.622999999999998,117,87,30,0.6440999999999999,0.5321,0,145,0
6HIdtCs65,2018,10,E-commerce,AXX,23.622999999999998,6,0,6,0.0639,0.028900000000000002,0,9,0
oM6k_kU82,2018,10,Stores,AXX,22.762999999999998,32,26,6,0.9621000000000001,0.1805,0,27,0
dHO6RK461,2018,10,E-commerce,AXX,17.836000000000002,6,2,4,0.0649,0.0119,0,6,0
dHO6RK461,2018,10,Stores,YXX,17.836000000000002,3,2,1,0.088,0.024,0,1,0
dHO6RK461,2018,10,Stores,AXX,17.836000000000002,30,13,17,0.7112,0.2352,0,11,0
oM6k_kU82,2018,10,Stores,YXX,22.762999999999998,7,1,6,0.12390000000000001,0.0478,0,7,0
JoQ7vPE66,2018,11,Stores,YXX,19.714999999999996,8,3,5,0.1186,0.0633,0,4,0
vfMuXu855,2018,11,Stores,AXX,20.023,117,79,38,0.5239,0.4405,0,71,0
rBFx0FQ93,2018,11,E-commerce,AXX,23.233,9,0,9,0.0679,0.0549,0,2,0
JoQ7vPE66,2018,11,E-commerce,AXX,19.714999999999996,8,4,4,0.0219,0.0989,0,5,0
vfMuXu855,2018,11,Stores,YXX,20.023,14,14,0,0.35329999999999995,0.1104,0,5,0
JoQ7vPE66,2018,11,Stores,AXX,19.714999999999996,129,57,72,0.7426999999999999,0.7773000000000001,0,69,0
s0Ft2uI96,2018,11,Stores,YXX,25.013999999999996,17,17,0,0.30210000000000004,0.1289,0,8,0
qz73vLM20,2018,11,Stores,AXX,16.732,260,162,98,1.06435,0.655,0,192,31
UZgQVYM71,2018,11,Stores,AXX,19.163,5,4,1,0.036,0.049,0,5,0
s0Ft2uI96,2018,11,E-commerce,AXX,25.013999999999996,7,1,6,0.0809,0.0769,0,7,0
6dwxCuM13,2018,11,Stores,YXX,26.12,5,3,2,0.0615,0.0919,0,5,0
vfMuXu855,2018,11,E-commerce,AXX,20.023,5,4,1,0.0169,0.0909,0,3,0
6dwxCuM13,2018,11,Stores,AXX,26.12,17,10,7,0.4001,0.1906,1,25,0
qz73vLM20,2018,11,Stores,YXX,16.732,24,22,2,0.3348,0.0937,0,28,0
mGOdPGw17,2018,11,Stores,AXX,14.532,8,5,3,0.2012,0.1456,0,4,0
w215nqc19,2018,11,Stores,AXX,16.012999999999998,68,25,43,0.9485,0.2047,0,35,0
apMQgk887,2018,11,Stores,AXX,21.082,8,2,6,0.0973,0.0208,0,7,0
apMQgk887,2018,11,E-commerce,AXX,21.082,7,0,7,0.0159,0.0529,0,4,0
OZNKPWg14,2018,11,Stores,AXX,20.921999999999997,34,15,19,0.7441,0.3023,0,11,0
OZNKPWg14,2018,11,Stores,YXX,20.921999999999997,4,4,0,0.099,0.0559,0,4,0
OZNKPWg14,2018,11,E-commerce,AXX,20.921999999999997,4,2,2,0.0749,0.0709,0,7,0
U6Od7aY76,2018,11,Stores,YXX,24.478,8,5,3,0.169,0.0757,0,8,0
dQRrOcs21,2018,11,E-commerce,AXX,14.803,8,1,7,0.009899999999999999,0.0279,0,10,0
U6Od7aY76,2018,11,E-commerce,AXX,24.478,10,4,6,0.0439,0.0869,0,10,0
CCuyJXo47,2018,11,Stores,AXX,13.289,114,81,33,0.75035,0.5012,0,83,0
CCuyJXo47,2018,11,Stores,YXX,13.289,10,7,3,0.1133,0.10149999999999999,0,6,0
CCuyJXo47,2018,11,E-commerce,AXX,13.289,10,4,6,0.0859,0.0529,0,4,0
w215nqc19,2018,11,E-commerce,AXX,16.012999999999998,5,4,1,0.1009,0.0199,0,7,0
w215nqc19,2018,11,Stores,YXX,16.012999999999998,5,5,0,0.1354,0.060700000000000004,0,5,0
oRAankI44,2018,11,E-commerce,AXX,19.442,4,0,4,0.0719,0.0589,0,4,0
mGOdPGw17,2018,11,E-commerce,AXX,14.532,6,1,5,0.0599,0.0489,0,7,0
oRAankI44,2018,11,Stores,AXX,19.442,33,16,17,0.3463,0.0905,0,15,0
3ISiz2Q52,2018,11,Stores,AXX,24.283,22,7,15,0.1671,0.052700000000000004,0,6,0
eGSlRhI37,2018,11,Stores,AXX,18.884999999999998,23,12,11,0.38289999999999996,0.0803,8,8,0
pek01UY60,2018,11,E-commerce,AXX,14.302,8,1,7,0.0089,0.0059,0,2,0
RMjj_GA94,2018,11,E-commerce,AXX,18.143,6,2,4,0.0789,0.1039,0,6,0
PGK-GsQ43,2018,11,Stores,YXX,20.080000000000005,6,4,2,0.0657,0.047,0,0,0
PGK-GsQ43,2018,11,E-commerce,AXX,20.080000000000005,5,3,2,0.0579,0.0799,0,9,0
3ISiz2Q52,2018,11,E-commerce,AXX,24.283,4,3,1,0.0179,0.0159,0,4,0
MnZd75s34,2018,11,Stores,AXX,13.751999999999999,12,7,5,0.133,0.1047,0,5,0
MnZd75s34,2018,11,Stores,YXX,13.751999999999999,5,0,5,0.09,0.0069,0,2,0
MnZd75s34,2018,11,E-commerce,AXX,13.751999999999999,7,1,6,0.0919,0.066,0,4,0
UVHzi7g60,2018,11,Stores,AXX,18.703000000000003,39,36,3,0.66305,0.20550000000000002,0,29,0
UVHzi7g60,2018,11,Stores,YXX,18.703000000000003,11,8,3,0.2985,0.028300000000000002,0,7,0
QD7VMO857,2018,11,Stores,AXX,16.212999999999997,17,4,13,0.098,0.0657,0,9,0
QD7VMO857,2018,11,E-commerce,AXX,16.212999999999997,7,1,6,0.0969,0.1039,0,9,0
TxZBlb049,2018,11,Stores,AXX,16.332,24,14,10,0.46659999999999996,0.15839999999999999,0,23,0
TxZBlb049,2018,11,Stores,YXX,16.332,6,5,1,0.1233,0.0659,0,6,0
TxZBlb049,2018,11,E-commerce,AXX,16.332,6,2,4,0.0179,0.0749,0,6,0
abSQc1A93,2018,11,Stores,AXX,14.052,14,9,5,0.269,0.08560000000000001,6,7,0
vpRg6zM48,2018,11,E-commerce,AXX,21.813,11,4,7,0.0199,0.0299,0,5,0
OklK_p432,2018,11,E-commerce,AXX,22.461999999999996,8,0,8,0.020900000000000002,0.0059,0,7,0
OklK_p432,2018,11,Stores,AXX,22.461999999999996,11,5,6,0.1717,0.07930000000000001,0,9,0
qTUdhLE40,2018,11,E-commerce,AXX,17.541999999999998,4,1,3,0.0259,0.0879,0,8,0
